2094;Fairlight;-33.79;151.27;
2095;Manly;-33.8;151.29;
2096;Curl Curl;-33.77;151.29;
2097;Collaroy;-33.74;151.3;
2099;Cromer;-33.74;151.28;
2100;Allambie Heights;-33.77;151.25;
2101;Elanora Heights;-33.7;151.28;
2102;Warriewood;-33.69;151.3;
2103;Mona Vale;-33.68;151.3;
2104;Bayview;-33.66;151.3;
2105;Church Point;-33.64;151.28;
2106;Newport;-33.66;151.31;
2107;Avalon;-33.64;151.33;
2108;Coasters Retreat;-33.6;151.3;
2109;Macquarie University;-33.77;151.11;
2110;Hunters Hill;-33.83;151.15;
2111;Boronia Park;-33.82;151.14;
2112;Denistone East;-33.8;151.1;
2113;Blenheim Road;-33.8;151.13;
2114;Denistone;-33.8;151.08;
2115;Ermington;-33.81;151.05;
2116;Rydalmere;-33.81;151.03;
2117;Dundas;-33.8;151.04;
2118;Carlingford;-33.78;151.05;
2119;Beecroft;-33.75;151.06;
2120;Pennant Hills;-33.74;151.07;
2121;Epping;-33.77;151.08;
2122;Eastwood;-33.79;151.08;
2123;Parramatta;-33.89;151.14;
2124;Parramatta;-33.89;151.14;
2125;West Pennant Hills;-33.75;151.04;
2126;Cherrybrook;-33.72;151.04;
2127;Newington;-33.85;151.08;
2128;Silverwater;-33.84;151.05;
2129;Sydney Markets;-33.87;151.19;
2130;Summer Hill;-33.89;151.14;
2131;Ashfield;-33.89;151.13;
2132;Croydon;-33.88;151.11;
2133;Croydon Park;-33.9;151.11;
2134;Burwood;-33.88;151.1;
2135;Strathfield;-33.87;151.09;
2136;Burwood Heights;-33.89;151.1;
2137;Breakfast Point;-33.84;151.11;
2138;Concord West;-33.85;151.09;
2139;Concord Repatriation Hospital;-33.84;151.1;
2140;Homebush;-33.86;151.08;
2141;Berala;-33.87;151.03;
2142;Blaxcell;-33.85;151.01;
2143;Birrong;-33.89;151.02;
2144;Auburn;-33.85;151.03;
2145;Constitution Hill;-33.8;150.95;
2146;Old Toongabbie;-33.79;150.97;
2147;Kings Langley;-33.74;150.92;
2148;Arndell Park;-33.79;150.87;
2150;Harris Park;-33.82;151.01;
2151;North Parramatta;-33.8;151.01;
2152;Northmead;-33.78;150.99;
2153;Baulkham Hills;-33.76;150.99;
2154;Castle Hill;-33.73;151.01;
2155;Beaumont Hills;-33.7;150.95;
2156;Annangrove;-33.66;150.94;
2157;Canoelands;-33.51;151.06;
2158;Dural;-33.68;151.03;
2159;Arcadia;-33.62;151.05;
2160;Merrylands;-33.84;150.99;
2161;Guildford;-33.85;150.99;
2162;Chester Hill;-33.88;151.0;
2163;Carramar;-33.88;150.96;
2164;Smithfield;-33.85;150.94;
2165;Fairfield;-33.87;150.96;
2166;Cabramatta;-33.9;150.94;
2167;Glenfield;-33.97;150.89;
2168;Ashcroft;-33.92;150.9;
2170;Casula;-33.95;150.91;
2171;Cecil Hills;-33.88;150.85;
2172;Pleasure Point;-33.97;150.99;
2173;Holsworthy;-33.95;150.95;
2175;Horsley Park;-33.85;150.85;
2176;Abbotsbury;-33.88;150.87;
2177;Bonnyrigg;-33.89;150.89;
2178;Cecil Park;-33.87;150.84;
2179;Austral;-33.93;150.81;
2190;Chullora;-33.89;151.06;
2191;Belfield;-33.9;151.08;
2192;Belmore;-33.92;151.09;
2193;Ashbury;-33.9;151.12;
2194;Campsie;-33.91;151.1;
2195;Lakemba;-33.92;151.08;
2196;Punchbowl;-33.93;151.05;
2197;Bass Hill;-33.9;150.99;
2198;Georges Hall;-33.91;150.98;
2199;Yagoona;-33.91;151.03;
2200;Bankstown;-33.92;151.03;
2203;Dulwich Hill;-33.9;151.14;
2204;Marrickville;-33.91;151.16;
2205;Arncliffe;-33.94;151.15;
2206;Clemton Park;-33.93;151.1;
2207;Bardwell Park;-33.93;151.13;
2208;Kingsgrove;-33.94;151.1;
2209;Beverly Hills;-33.95;151.08;
2210;Lugarno;-33.98;151.05;
2211;Padstow;-33.95;151.04;
2212;Revesby;-33.95;151.02;
2213;East Hills;-33.96;150.99;
2214;Milperra;-33.94;150.99;
2216;Banksia;-33.95;151.14;
2217;Beverley Park;-33.98;151.13;
2218;Allawah;-33.97;151.11;
2219;Dolls Point;-33.99;151.15;
2220;Hurstville;-33.97;151.1;
2221;Blakehurst;-33.99;151.11;
2222;Penshurst;-33.96;151.09;
2223;Mortdale;-33.97;151.08;
2224;Kangaroo Point;-34.0;151.1;
2225;Oyster Bay;-34.0;151.09;
